First Name,Middle Name,Last Name,Position,Status,League
Brian,,Leetch,D,inactive,nhl
Guillaume,,Lefebvre,LW,inactive,nhl
Patrice,,Lefebvre,RW,inactive,nhl
Sylvain,,Lefebvre,D,inactive,nhl
Bryan,,Lefley,D/LW,inactive,nhl
Chuck,,Lefley,LW,inactive,nhl
Manny,,Legace,G,inactive,nhl
Roger,,Leger,D,inactive,nhl
Barry,,Legge,D,inactive,nhl
Randy,,Legge,D,inactive,nhl
Claude,,Legris,G,inactive,nhl
David,,Legwand,C,active,nhl
Hugh,,Lehman,G,inactive,nhl
Scott,,Lehman,D,inactive,nhl
Tommy,,Lehman,C,inactive,nhl
Robin,,Lehner,G,active,nhl
Yanick,,Lehoux,C,inactive,nhl
Jori,,Lehtera,C,active,nhl
Jere,,Lehtinen,RW,inactive,nhl
Petteri,,Lehto,D,inactive,nhl
Antero,,Lehtonen,LW,inactive,nhl
Kari,,Lehtonen,G,active,nhl
Mikko,,Lehtonen,D,inactive,nhl
Mikko,,Lehtonen,RW,inactive,nhl
Henry,,Lehvonen,D,inactive,nhl
Edward,,Leier,C,inactive,nhl
Taylor,,Leier,LW,active,nhl
Michael,,Leighton,G,active,nhl
Ville,,Leino,LW,inactive,nhl
Mikko,,Leinonen,C,inactive,nhl
Brendan,,Leipsic,LW,active,nhl
Bobby,,Leiter,C,inactive,nhl
Ken,,Leiter,D,inactive,nhl
Josh,,Leivo,LW,active,nhl
Jacques,,Lemaire,C,inactive,nhl
Moe,,Lemay,LW,inactive,nhl
Reggie,,Lemelin,G,inactive,nhl
Roger,,Lemelin,D,inactive,nhl
Alain,,Lemieux,C,inactive,nhl
Bob,,Lemieux,D,inactive,nhl
Claude,,Lemieux,RW,inactive,nhl
Jacques,,Lemieux,D,inactive,nhl
Jean,,Lemieux,D,inactive,nhl
Jocelyn,,Lemieux,RW,inactive,nhl
Mario,,Lemieux,C,inactive,nhl
Real,,Lemieux,LW,inactive,nhl
Rich,,Lemieux,C,inactive,nhl
Tim,,Lenardon,C,inactive,nhl
Mike,,Lenarduzzi,G,inactive,nhl
David,,LeNeveu,G,inactive,nhl
Jordan,,Leopold,D,inactive,nhl
Hec,,Lepine,C,inactive,nhl
Pit,,Lepine,C,inactive,nhl
Sami,,Lepisto,D,inactive,nhl
Bryan,,Lerg,C,active,nhl
Brett,,Lernout,D,active,nhl
Francois,,Leroux,D,inactive,nhl
Gaston,,Leroux,D,inactive,nhl
Jean-Yves,,Leroux,LW,inactive,nhl
Curtis,,Leschyshyn,D,inactive,nhl
Art,,Lesieur,D,inactive,nhl
Francis,,Lessard,RW,inactive,nhl
Junior,,Lessard,RW/C,inactive,nhl
Mario,,Lessard,G,inactive,nhl
Rick,,Lessard,D,inactive,nhl
Lucas,,Lessio,LW,active,nhl
Bill,,Lesuk,LW,inactive,nhl
Jack,,Leswick,C,inactive,nhl
Pete,,Leswick,W,inactive,nhl
Tony,,Leswick,W,inactive,nhl
Alan,,Letang,D,inactive,nhl
Kris,,Letang,D,active,nhl
Mark,,Letestu,C,active,nhl
Pierre-Luc,,Letourneau-Leblond,RW,inactive,nhl
Trevor,,Letowski,RW,inactive,nhl
Joe,,Levandoski,RW,inactive,nhl
Jean-Louis,,Levasseur,G,inactive,nhl
Normand,,Leveille,LW,inactive,nhl
Guy,,Leveque,C,inactive,nhl
Don,,Lever,LW,inactive,nhl
Craig,,Levie,D,inactive,nhl
Scott,,Levins,C/RW,inactive,nhl
Alex,,Levinsky,D,inactive,nhl
Tapio,,Levo,D,inactive,nhl
Danny,,Lewicki,LW,inactive,nhl
Dale,,Lewis,LW,inactive,nhl
Dave,,Lewis,D,inactive,nhl
Doug,,Lewis,LW,inactive,nhl
Grant,,Lewis,D,inactive,nhl
Herbie,,Lewis,LW,inactive,nhl
Trevor,,Lewis,C,active,nhl
Rick,,Ley,D,inactive,nhl
Igor,,Liba,LW,inactive,nhl
Jeff,,Libby,D,inactive,nhl
Nick,,Libett,LW,inactive,nhl
Tony,,Licari,RW,inactive,nhl
Bob,,Liddington,LW,inactive,nhl
Doug,,Lidster,D,inactive,nhl
Nicklas,,Lidstrom,D,inactive,nhl
Nathan,,Lieuwen,G,inactive,nhl
David,,Liffiton,D,inactive,nhl
John-Michael,,Liles,D,active,nhl
Andreas,,Lilja,D,inactive,nhl
John,,Lilley,RW,inactive,nhl
Juha,,Lind,C,inactive,nhl
Anders,,Lindback,G,active,nhl
Chris,,Lindberg,LW,inactive,nhl
Oscar,,Lindberg,C,active,nhl
Tobias,,Lindberg,RW,active,nhl
Pelle,,Lindbergh,G,inactive,nhl
Matt,,Lindblad,C,inactive,nhl
Petteri,,Lindbohm,D,active,nhl
Johan,,Lindbom,LW,inactive,nhl
Esa,,Lindell,D,active,nhl
Jamie,,Linden,RW,inactive,nhl
Trevor,,Linden,RW,inactive,nhl
Charlie,,Lindgren,G,active,nhl
Lars,,Lindgren,D,inactive,nhl
Mats,,Lindgren,C/LW,inactive,nhl
Perttu,,Lindgren,C,inactive,nhl
Elias,,Lindholm,C,active,nhl
Hampus,,Lindholm,D,active,nhl
Mikael,,Lindholm,C,inactive,nhl
Brett,,Lindros,RW,inactive,nhl
Eric,,Lindros,C,inactive,nhl
Bert,,Lindsay,G,inactive,nhl
Bill,,Lindsay,RW,inactive,nhl
Ted,,Lindsay,LW,inactive,nhl
Joakim,,Lindstrom,C,inactive,nhl
Willy,,Lindstrom,RW,inactive,nhl
David,,Ling,RW,inactive,nhl
Charles,,Linglet,LW,inactive,nhl
Ken,,Linseman,C,inactive,nhl
Richard,,Lintner,D,inactive,nhl
J.C.,,Lipon,RW,active,nhl
Chris,,Lipuma,D,inactive,nhl
Carl,,Liscombe,LW,inactive,nhl
Enver,,Lisin,RW,inactive,nhl
Bryan,,Little,RW,active,nhl
Neil,,Little,G,inactive,nhl
David,,Littman,G,inactive,nhl
Ed,,Litzenberger,C/RW,inactive,nhl
Mike,,Liut,G,inactive,nhl
Lonnie,,Loach,LW,inactive,nhl
Jacques,,Locas,RW,inactive,nhl
Bill,,Lochead,LW,inactive,nhl
Corey,,Locke,C,inactive,nhl
Ken,,Lockett,G,inactive,nhl
Howard,,Lockhart,G,inactive,nhl
Norm,,Locking,LW/C,inactive,nhl
Darcy,,Loewen,LW,inactive,nhl
Mark,,Lofthouse,RW/C,inactive,nhl
Dave,,Logan,D,inactive,nhl
Robert,,Logan,RW,inactive,nhl
Claude,,Loiselle,C,inactive,nhl
Martin,,Lojek,D,inactive,nhl
Andrei,,Loktionov,C,inactive,nhl
Andrei,,Lomakin,RW,inactive,nhl
Matthew,,Lombardi,C,inactive,nhl
Brian,,Loney,RW,inactive,nhl
Troy,,Loney,LW,inactive,nhl
Barry,,Long,D,inactive,nhl
Ross,,Lonsberry,LW,inactive,nhl
Hakan,,Loob,RW,inactive,nhl
Peter,,Loob,D,inactive,nhl
Viktor,,Loov,D,active,nhl
Pete,,LoPresti,G,inactive,nhl
Sam,,LoPresti,G,inactive,nhl
Jim,,Lorentz,C/RW,inactive,nhl
Danny,,Lorenz,G,inactive,nhl
Bob,,Lorimer,D,inactive,nhl
Rod,,Lorrain,RW,inactive,nhl
Clem,,Loughlin,D,inactive,nhl
Wilf,,Loughlin,D/LW,inactive,nhl
Ron,,Loustel,G,inactive,nhl
Ben,,Lovejoy,D,active,nhl
Ken,,Lovsin,D,inactive,nhl
Reed,,Low,RW,inactive,nhl
Ron,,Low,G,inactive,nhl
Dwayne,,Lowdermilk,D,inactive,nhl
Darren,,Lowe,RW,inactive,nhl
Keegan,,Lowe,D,inactive,nhl
Kevin,,Lowe,D,inactive,nhl
Odie,,Lowe,C,inactive,nhl
Ross,,Lowe,D/LW,inactive,nhl
Ed,,Lowrey,C,inactive,nhl
Fred,,Lowrey,RW,inactive,nhl
Gerry,,Lowrey,LW,inactive,nhl
Adam,,Lowry,LW,active,nhl
Dave,,Lowry,LW,inactive,nhl
Lynn,,Loyns,LW,inactive,nhl
Larry,,Lozinski,G,inactive,nhl
Danny,,Lucas,RW,inactive,nhl
Dave,,Lucas,D,inactive,nhl
Don,,Luce,C,inactive,nhl
Milan,,Lucic,LW,active,nhl
Jan,,Ludvig,RW,inactive,nhl
Craig,,Ludwig,D,inactive,nhl
Steve,,Ludzik,C,inactive,nhl
Warren,,Luhning,RW,inactive,nhl
Bernie,,Lukowich,RW,inactive,nhl
Brad,,Lukowich,D,inactive,nhl
Morris,,Lukowich,LW,inactive,nhl
Charlie,,Luksa,D,inactive,nhl
Dave,,Lumley,RW,inactive,nhl
Harry,,Lumley,G,inactive,nhl
Jyrki,,Lumme,D,inactive,nhl
Pentti,,Lund,RW,inactive,nhl
Brian,,Lundberg,D,inactive,nhl
Len,,Lunde,C,inactive,nhl
Bengt,,Lundholm,LW,inactive,nhl
Mike,,Lundin,D,inactive,nhl
Jamie,,Lundmark,C,inactive,nhl
Henrik,,Lundqvist,G,active,nhl
Joel,,Lundqvist,C,inactive,nhl
Joe,,Lundrigan,D,inactive,nhl
Tord,,Lundstrom,LW,inactive,nhl
Pat,,Lundy,C,inactive,nhl
Mikko,,Luoma,D,inactive,nhl
Chris,,Luongo,D,inactive,nhl
Roberto,,Luongo,G,active,nhl
Ross,,Lupaschuk,D,inactive,nhl
Gilles,,Lupien,D,inactive,nhl
Gary,,Lupul,C/LW,inactive,nhl
Joffrey,,Lupul,LW,active,nhl
Roman,,Lyashenko,C,inactive,nhl
Toni,,Lydman,D,inactive,nhl
George,,Lyle,LW,inactive,nhl
Doug,,Lynch,D,inactive,nhl
Jack,,Lynch,D,inactive,nhl
Vic,,Lynn,LW/D,inactive,nhl
Steve,,Lyon,D/RW,inactive,nhl
Ron,,Lyons,LW,inactive,nhl
Brett,,Lysak,C,inactive,nhl
Tom,,Lysiak,C,inactive,nhl
Kevin,,Labanc,RW,inactive,non-nhl
Joseph,,Labate,C,inactive,non-nhl
Dylan,,Labbe,D,inactive,non-nhl
Pascal,,Laberge,C,inactive,non-nhl
Dave,,Labrecque,C,inactive,non-nhl
Dwight,,Labrosse,G,inactive,non-nhl
Loic,,Lacasse,G,inactive,non-nhl
Maxime,,Lacroix,LW,inactive,non-nhl
Simon,,Lacroix,D,inactive,non-nhl
Tanner,,Laczynski,C,inactive,non-nhl
Paul,,Ladue,D,inactive,non-nhl
Sam,,Lafferty,C/LW,inactive,non-nhl
Antoine,,Lafleur,G,inactive,non-nhl
Jack,,LaFontaine,G,inactive,non-nhl
Jacob,,Lagace,LW,inactive,non-nhl
Pierre,,Lagace,LW,inactive,non-nhl
Tony,,Lagerstrom,C,inactive,non-nhl
William,,Lagesson,D,inactive,non-nhl
Floyd,,Lahache,D,inactive,non-nhl
Patrik,,Laine,RW,inactive,non-nhl
Bill,,Laing,LW,inactive,non-nhl
Maxime,,Lajoie,D,inactive,non-nhl
Jani,,Lajunen,C,inactive,non-nhl
Christophe,,Lalancette,RW,inactive,non-nhl
Kevin,,Lalande,G,inactive,non-nhl
Joey,,Laleggia,D,inactive,non-nhl
John,,Laliberte,RW,inactive,non-nhl
Rick,,Lalonde,D,inactive,non-nhl
Michael,,Lambert,LW,inactive,non-nhl
John,,Lammers,LW,inactive,non-nhl
Juho,,Lammikko,RW,inactive,non-nhl
Shaun,,Landolt,RW,inactive,non-nhl
Bruce,,Landon,G,inactive,non-nhl
Jesse,,Lane,D,inactive,non-nhl
Phil,,Lane,RW,inactive,non-nhl
Tanner,,Lane,C,inactive,non-nhl
Chase,,Lang,C,inactive,non-nhl
Marek,,Langhamer,G,inactive,non-nhl
Ryan,,Lannon,D,inactive,non-nhl
Camille,,Lapierre,D,inactive,non-nhl
Pavel,,Laplante,C,inactive,non-nhl
Sebastien,,Laplante,G,inactive,non-nhl
Derrick,,Lapoint,D,inactive,non-nhl
Normand,,Lapointe,G,inactive,non-nhl
Reijo,,Lappanen,,inactive,non-nhl
Thomas,,Larkin,D,inactive,non-nhl
Paul,,Larose,RW,inactive,non-nhl
Ray,,Larose,D,inactive,non-nhl
Zac,,Larraza,LW,inactive,non-nhl
Nicholas,,Larson,LW,inactive,non-nhl
Nick,,Larson,C,inactive,non-nhl
Curt,,Larsson,G,inactive,non-nhl
Daniel,,Larsson,G,inactive,non-nhl
Filip,,Larsson,G,inactive,non-nhl
Fredric,,Larsson,D,inactive,non-nhl
Jacob,,Larsson,D,inactive,non-nhl
Johan,,Larsson,LW,inactive,non-nhl
Don,,Larway,RW,inactive,non-nhl
Stanislav,,Lascek,RW,inactive,non-nhl
Teemu,,Lassila,G,inactive,non-nhl
Nicklas,,Lasu,LW,inactive,non-nhl
Martin,,Latal,RW,inactive,non-nhl
Jeremy,,Lauzon,D,inactive,non-nhl
Joe,,Lavin,D,inactive,non-nhl
Anton,,Lavrentiev,D,inactive,non-nhl
Vladimir,,Lavrentiev,RW,inactive,non-nhl
Chris,,Lawrence,C,inactive,non-nhl
Kyle,,Lawson,D,inactive,non-nhl
Joey,,Leach,D,inactive,non-nhl
Chris,,Leblanc,RW,inactive,non-nhl
Olivier,,Leblanc,D,inactive,non-nhl
Robin,,Leblanc,RW,inactive,non-nhl
Bob,,Leduc,C/LW,inactive,non-nhl
Loic,,Leduc,D,inactive,non-nhl
Carter,,Lee,RW,inactive,non-nhl
John,,Lee,D,inactive,non-nhl
Mike,,Lee,G,inactive,non-nhl
Brett,,Leffler,RW,inactive,non-nhl
Maxime,,Legault,RW,inactive,non-nhl
Olivier,,Legault,LW,inactive,non-nhl
Stefan,,Legein,RW,inactive,non-nhl
Artturi,,Lehkonen,LW,inactive,non-nhl
Joonas,,Lehtivuori,D,inactive,non-nhl
Petti,,Lehtonen,,inactive,non-nhl
Jonathan,,Lehun,C,inactive,non-nhl
Tommi,,Leinonen,D,inactive,non-nhl
Jacques,,Lemelin,G,inactive,non-nhl
Brendan,,Lemieux,LW,inactive,non-nhl
Nikolai,,Lemtyugov,RW,inactive,non-nhl
Alex,,Lepkowski,D,inactive,non-nhl
Gerry,,Leroux,LW,inactive,non-nhl
Zachary,,Leslie,D,inactive,non-nhl
Pierre-Luc,,Lessard,D,inactive,non-nhl
Percy,,LeSueur,G,inactive,non-nhl
Maxim,,Letunov,C,inactive,non-nhl
Jean-Philippe,,Levasseur,G,inactive,non-nhl
Daultan,,Leveille,C,inactive,non-nhl
Austin,,Levi,D,inactive,non-nhl
Pauli,,Levokari,D,inactive,non-nhl
Eduard,,Lewandowski,LW,inactive,non-nhl
Tyler,,Lewington,D,inactive,non-nhl
Miles,,Liberati,D,inactive,non-nhl
Len,,Lilyholm,RW,inactive,non-nhl
Kevin,,Lind,D,inactive,non-nhl
Oskar,,Lindblom,LW,inactive,non-nhl
Jesper,,Lindgren,D,inactive,non-nhl
Ryan,,Lindgren,D,inactive,non-nhl
Mats,,Lindh,C,inactive,non-nhl
Anton,,Lindholm,D,inactive,non-nhl
Joni,,Lindlof,LW,inactive,non-nhl
Jaden,,Lindo,RW,inactive,non-nhl
Doug,,Lindskog,LW,inactive,non-nhl
Liam,,Lindstrom,C,inactive,non-nhl
Linus,,Lindstrom,C,inactive,non-nhl
Mattias,,Lindstrom,LW,inactive,non-nhl
Tomas,,Linhart,D,inactive,non-nhl
Alex,,Lintuniemi,D,inactive,non-nhl
James,,Livingston,RW,inactive,non-nhl
Owen,,Lloyd,D,inactive,non-nhl
Alexander,,Lobanov,,inactive,non-nhl
Aaron,,Lobb,RW,inactive,non-nhl
Jacques,,Locas,C,inactive,non-nhl
Eric,,Locke,C,inactive,non-nhl
William,,Lockwood,RW,inactive,non-nhl
Dan,,Lodboa,LW,inactive,non-nhl
Jimmy,,Lodge,C,inactive,non-nhl
Christofer,,Lofberg,C,inactive,non-nhl
Denis,,Loginov,C,inactive,non-nhl
Ryan,,Lohin,C,inactive,non-nhl
Vladimir,,Lokotko,D,inactive,non-nhl
Mark,,Lomenda,RW,inactive,non-nhl
Colin,,Long,C,inactive,non-nhl
Stan,,Long,D,inactive,non-nhl
Ted,,Long,D,inactive,non-nhl
Jens,,Looke,RW,inactive,non-nhl
Steven,,Lorentz,C/LW,inactive,non-nhl
Sean,,Lorenz,D,inactive,non-nhl
Ossi,,Louhivaara,RW,inactive,non-nhl
Anthony,,Louis,C,inactive,non-nhl
Joel,,Lowry,LW,inactive,non-nhl
Niclas,,Lucenius,C,inactive,non-nhl
Mario,,Lucia,LW,inactive,non-nhl
Tony,,Lucia,LW,inactive,non-nhl
Jeff,,Lucky,RW,inactive,non-nhl
Trevor,,Ludwig,D,inactive,non-nhl
Josef,,Lukac,,inactive,non-nhl
Ned,,Lukacevic,LW,inactive,non-nhl
Frantisek,,Lukes,LW,inactive,non-nhl
Larry,,Lund,C,inactive,non-nhl
Eric,,Lundberg,D,inactive,non-nhl
Niklas,,Lundstrom,G,inactive,non-nhl
Arttu,,Luttinen,C,inactive,non-nhl
Nick,,Luukko,D,inactive,non-nhl
Kirill,,Lyamin,D,inactive,non-nhl
Jaroslav,,Lycka,D,inactive,non-nhl
Jason,,Lynch,D,inactive,non-nhl
Kevin,,Lynch,C,inactive,non-nhl
Paul,,Lynch,D,inactive,non-nhl
Luke,,Lynes,C,inactive,non-nhl
Mikhail,,Lyubushin,D,inactive,non-nhl
Joonas,,Lyytinen,D,inactive,non-nhl
Olli,,Maatta,D,active,nhl
Al,,MacAdam,RW,inactive,nhl
Clarke,,MacArthur,LW,active,nhl
Lane,,MacDermid,LW,inactive,nhl
Paul,,MacDermid,RW,inactive,nhl
Andrew,,MacDonald,D,active,nhl
Blair,,MacDonald,RW,inactive,nhl
Brett,,MacDonald,D,inactive,nhl
Craig,,MacDonald,LW,inactive,nhl
Doug,,MacDonald,LW,inactive,nhl
Jason,,MacDonald,RW,inactive,nhl
Joey,,MacDonald,G,inactive,nhl
Kevin,,MacDonald,D,inactive,nhl
Kilby,,MacDonald,LW,inactive,nhl
Lowell,,MacDonald,LW,inactive,nhl
Parker,,MacDonald,C,inactive,nhl
Kim,,MacDougall,D,inactive,nhl
Shane,,MacEachern,C,inactive,nhl
Maxime,,Macenauer,C,inactive,nhl
Hub,,Macey,LW,inactive,nhl
Bruce,,MacGregor,C,inactive,nhl
Randy,,MacGregor,RW,inactive,nhl
Garth,,MacGuigan,C,inactive,nhl
Spencer,,Machacek,RW,inactive,nhl
Ray,,Macias,D,inactive,nhl
Al,,MacInnis,D,inactive,nhl
Ian,,MacIntosh,RW,inactive,nhl
Drew,,MacIntyre,G,inactive,nhl
Steve,,MacIntyre,LW,inactive,nhl
Don,,MacIver,D,inactive,nhl
Norm,,Maciver,D,inactive,nhl
Blair,,MacKasey,D,inactive,nhl
Calum,,MacKay,LW,inactive,nhl
Dave,,MacKay,D,inactive,nhl
Mickey,,MacKay,C,inactive,nhl
Murdo,,MacKay,RW/C,inactive,nhl
Fleming,,MacKell,C,inactive,nhl
Jack,,MacKell,RW/D,inactive,nhl
Aaron,,MacKenzie,D,inactive,nhl
Barry,,MacKenzie,D,inactive,nhl
Bill,,MacKenzie,D,inactive,nhl
Clarence,,MacKenzie,RW,inactive,nhl
Derek,,MacKenzie,C,active,nhl
Shawn,,MacKenzie,G,inactive,nhl
David,,Mackey,LW,inactive,nhl
Reg,,Mackey,D,inactive,nhl
Howie,,Mackie,RW/D,inactive,nhl
Nathan,,MacKinnon,C,active,nhl
Paul,,MacKinnon,D,inactive,nhl
Brett,,Maclean,LW,inactive,nhl
Don,,MacLean,C,inactive,nhl
John,,MacLean,RW,inactive,nhl
Paul,,MacLean,RW,inactive,nhl
Rick,,MacLeish,C,inactive,nhl
Brian,,MacLellan,LW,inactive,nhl
Pat,,MacLeod,D,inactive,nhl
Billy,,MacMillan,RW,inactive,nhl
Bob,,MacMillan,RW,inactive,nhl
Jeff,,MacMillan,D,inactive,nhl
John,,MacMillan,RW,inactive,nhl
Al,,MacNeil,D,inactive,nhl
Bernie,,MacNeil,LW,inactive,nhl
Ian,,MacNeil,C,inactive,nhl
Jamie,,Macoun,D,inactive,nhl
Bud,,MacPherson,D,inactive,nhl
Ralph,,MacSweyn,D,inactive,nhl
Craig,,MacTavish,C,inactive,nhl
Andrew,,MacWilliam,D,inactive,nhl
Mike,,MacWilliam,LW,inactive,nhl
John,,Madden,C,inactive,nhl
Darrin,,Madeley,G,inactive,nhl
Connie,,Madigan,D,inactive,nhl
Jeff,,Madill,RW,inactive,nhl
Dean,,Magee,LW,inactive,nhl
Darryl,,Maggs,D,inactive,nhl
Marc,,Magnan,LW,inactive,nhl
Olivier,,Magnan,D,inactive,nhl
Keith,,Magnuson,D,inactive,nhl
Kevin,,Maguire,RW,inactive,nhl
John,,Mahaffy,C,inactive,nhl
Frank,,Mahovlich,LW,inactive,nhl
Pete,,Mahovlich,C,inactive,nhl
Jacques,,Mailhot,LW,inactive,nhl
Frank,,Mailley,D,inactive,nhl
Adam,,Mair,C,inactive,nhl
Jim,,Mair,D,inactive,nhl
Fern,,Majeau,C/LW,inactive,nhl
Ivan,,Majesky,D,inactive,nhl
Bruce,,Major,C,inactive,nhl
Mark,,Major,LW,inactive,nhl
Andrey,,Makarov,G,inactive,nhl
Sergei,,Makarov,RW,inactive,nhl
Mikko,,Makela,RW,inactive,nhl
Chico,,Maki,RW,inactive,nhl
Tomi,,Maki,RW,inactive,nhl
Wayne,,Maki,LW,inactive,nhl
Kari,,Makkonen,LW,inactive,nhl
Vladimir,,Malakhov,D,inactive,nhl
Clint,,Malarchuk,G,inactive,nhl
Tomas,,Malec,D,inactive,nhl
David,,Maley,LW,inactive,nhl
Stewart,,Malgunas,D,inactive,nhl
Manny,,Malhotra,C,inactive,nhl
Marek,,Malik,D,inactive,nhl
Merlin,,Malinowski,C,inactive,nhl
Evgeni,,Malkin,C,active,nhl
Dean,,Malkoc,D,inactive,nhl
Troy,,Mallette,LW,inactive,nhl
Olli,,Malmivaara,D,inactive,nhl
Brad,,Malone,C/LW,active,nhl
Cliff,,Malone,RW,inactive,nhl
Greg,,Malone,C,inactive,nhl
Joe,,Malone,C/LW,inactive,nhl
Ryan,,Malone,LW,inactive,nhl
Dan,,Maloney,LW,inactive,nhl
Dave,,Maloney,D,inactive,nhl
Don,,Maloney,LW,inactive,nhl
Phil,,Maloney,C,inactive,nhl
Steve,,Maltais,LW,inactive,nhl
Kirk,,Maltby,RW,inactive,nhl
Ray,,Maluta,D,inactive,nhl
Tom,,Manastersky,D,inactive,nhl
Mark,,Mancari,RW,inactive,nhl
Gus,,Mancuso,RW,inactive,nhl
Kent,,Manderville,C,inactive,nhl
Dan,,Mandich,D,inactive,nhl
George,,Maneluk,G,inactive,nhl
Mike,,Maneluk,LW,inactive,nhl
Kris,,Manery,C/RW,inactive,nhl
Randy,,Manery,D,inactive,nhl
Cesare,,Maniago,G,inactive,nhl
Eric,,Manlow,C,inactive,nhl
Cameron,,Mann,RW,inactive,nhl
Jack,,Mann,C,inactive,nhl
Jimmy,,Mann,RW,inactive,nhl
Ken,,Mann,RW,inactive,nhl
Norm,,Mann,RW/C,inactive,nhl
Rennison,,Manners,C,inactive,nhl
Brandon,,Manning,D,active,nhl
Paul,,Manning,D,inactive,nhl
Peter,,Mannino,G,inactive,nhl
Bob,,Manno,D,inactive,nhl
Dave,,Manson,D,inactive,nhl
Josh,,Manson,D,active,nhl
Ray,,Manson,LW,inactive,nhl
Anthony,,Mantha,RW,active,nhl
Georges,,Mantha,D/LW,inactive,nhl
Moe,,Mantha,D,inactive,nhl
Sylvio,,Mantha,D,inactive,nhl
Justin,,Mapletoft,C,inactive,nhl
Paul,,Mara,D,inactive,nhl
Bud,,Maracle,LW,inactive,nhl
Norm,,Maracle,G,inactive,nhl
Milan,,Marcetta,C,inactive,nhl
Mush,,March,RW,inactive,nhl
Brad,,Marchand,LW,active,nhl
Todd,,Marchant,C,inactive,nhl
Alexey,,Marchenko,D,active,nhl
Jon,,Marchessault,C,active,nhl
Brian,,Marchinko,C,inactive,nhl
Bryan,,Marchment,D,inactive,nhl
Dave,,Marcinyshyn,D,inactive,nhl
Lou,,Marcon,D,inactive,nhl
Don,,Marcotte,LW,inactive,nhl
Josef,,Marha,C,inactive,nhl
Martin,,Marincin,D,active,nhl
Hector,,Marini,RW,inactive,nhl
Chris,,Marinucci,C,inactive,nhl
Frank,,Mario,C,inactive,nhl
John,,Mariucci,D,inactive,nhl
Masi,,Marjamaki,RW,inactive,nhl
Gordon,,Mark,D,inactive,nhl
John,,Markell,LW,inactive,nhl
Gus,,Marker,RW,inactive,nhl
Ray,,Markham,C,inactive,nhl
Jussi,,Markkanen,G,inactive,nhl
Jack,,Markle,RW,inactive,nhl
Andrei,,Markov,D,active,nhl
Danny,,Markov,D,inactive,nhl
Jack,,Marks,LW/D,inactive,nhl
John,,Marks,LW,inactive,nhl
Jacob,,Markstrom,G,active,nhl
Nevin,,Markwart,LW,inactive,nhl
Patrick,,Marleau,C,active,nhl
Daniel,,Marois,RW,inactive,nhl
Jean,,Marois,G,inactive,nhl
Mario,,Marois,D,inactive,nhl
Patrick,,Maroon,LW,active,nhl
Gilles,,Marotte,D,inactive,nhl
Mark,,Marquess,RW,inactive,nhl
Brad,,Marsh,D,inactive,nhl
Gary,,Marsh,LW,inactive,nhl
Peter,,Marsh,RW,inactive,nhl
Bert,,Marshall,D,inactive,nhl
Don,,Marshall,LW,inactive,nhl
Grant,,Marshall,RW,inactive,nhl
Jason,,Marshall,D,inactive,nhl
Kevin,,Marshall,D,inactive,nhl
Paul,,Marshall,LW,inactive,nhl
Willie,,Marshall,C,inactive,nhl
Mike,,Marson,LW,inactive,nhl
Tony,,Martensson,C,inactive,nhl
Clare,,Martin,D,inactive,nhl
Craig,,Martin,RW,inactive,nhl
Frank,,Martin,D,inactive,nhl
Grant,,Martin,LW,inactive,nhl
Jack,,Martin,C,inactive,nhl
Matt,,Martin,D,inactive,nhl
Matt,,Martin,LW,active,nhl
Paul,,Martin,D,active,nhl
Pit,,Martin,C,inactive,nhl
Rick,,Martin,LW,inactive,nhl
Ron,,Martin,RW,inactive,nhl
Seth,,Martin,G,inactive,nhl
Terry,,Martin,LW,inactive,nhl
Tom,,Martin,RW,inactive,nhl
Tom,,Martin,LW,inactive,nhl
Don,,Martineau,RW,inactive,nhl
Radek,,Martinek,D,inactive,nhl
Alec,,Martinez,D,active,nhl
Darcy,,Martini,D,inactive,nhl
Jordan,,Martinook,LW,active,nhl
Steve,,Martins,C,inactive,nhl
Andreas,,Martinsen,LW,active,nhl
Steve,,Martinson,LW,inactive,nhl
Dennis,,Maruk,C,inactive,nhl
Brandon,,Mashinter,LW,active,nhl
Paul,,Masnick,C,inactive,nhl
Bob,,Mason,G,inactive,nhl
Charley,,Mason,RW,inactive,nhl
Chris,,Mason,G,inactive,nhl
Steve,,Mason,G,active,nhl
George,,Massecar,LW,inactive,nhl
Jamie,,Masters,D,inactive,nhl
Bill,,Masterton,C,inactive,nhl
Frank,,Mathers,D,inactive,nhl
Michael,,Matheson,D,active,nhl
Dwight,,Mathiasen,RW,inactive,nhl
Jim,,Mathieson,D,inactive,nhl
Marquis,,Mathieu,C,inactive,nhl
Jon,,Matsumoto,C,inactive,nhl
Christian,,Matte,RW,inactive,nhl
Joe,,Matte,D,inactive,nhl
Joe,,Matte,D,inactive,nhl
Stefan,,Matteau,LW,active,nhl
Stephane,,Matteau,LW,inactive,nhl
Mike,,Matteucci,D,inactive,nhl
Shawn,,Matthias,C,active,nhl
Dick,,Mattiussi,D/LW,inactive,nhl
Markus,,Mattsson,G,inactive,nhl
Richard,,Matvichuk,D,inactive,nhl
Johnny,,Matz,C,inactive,nhl
Greg,,Mauldin,C,inactive,nhl
Wayne,,Maxner,LW,inactive,nhl
Ben,,Maxwell,C,inactive,nhl
Brad,,Maxwell,D,inactive,nhl
Bryan,,Maxwell,D,inactive,nhl
